Total classes 47.
Number of train samples : 6931
Total classes 47.
Number of val samples : 1733
=> creating model 'SpixelNet1l_bn'
=> setting adam solver
=> will save everything to /vulcanscratch/cmparam9/gh/dispTask/checkpoints/SceneFlow/SpixelNet1l_bn_adam_3000000epochs_epochSize6000_b8_lr5e-05_posW0.003_
/cfarhomes/cmparam9/.local/lib/python3.6/site-packages/torch/utils/data/dataloader.py:481: UserWarning: This DataLoader will create 4 worker processes in total. Our suggested max number of worker in current system is 1, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  cpuset_checked))
train Epoch: [0][0/866]	 Time 7.679 (7.679)	 Data 4.385 (4.385)	 Total_loss 152.295 (152.295)	 Loss_sem 3.275 (3.275)	 Loss_pos 149.020 (149.020)	
train Epoch: [124][750/866]	 Time 0.787 (0.899)	 Data 0.612 (0.695)	 Total_loss 11.869 (5.303)	 Loss_sem 0.545 (0.437)	 Loss_pos 11.324 (4.866)	
train Epoch: [124][760/866]	 Time 1.036 (0.899)	 Data 0.858 (0.695)	 Total_loss 3.153 (5.293)	 Loss_sem 0.373 (0.437)	 Loss_pos 2.779 (4.857)	
train Epoch: [124][770/866]	 Time 0.797 (0.899)	 Data 0.622 (0.695)	 Total_loss 3.750 (5.306)	 Loss_sem 0.412 (0.437)	 Loss_pos 3.338 (4.869)	
train Epoch: [124][780/866]	 Time 0.849 (0.899)	 Data 0.662 (0.695)	 Total_loss 2.357 (5.310)	 Loss_sem 0.391 (0.437)	 Loss_pos 1.966 (4.873)	
train Epoch: [124][790/866]	 Time 0.857 (0.898)	 Data 0.678 (0.694)	 Total_loss 2.641 (5.294)	 Loss_sem 0.426 (0.437)	 Loss_pos 2.214 (4.858)	
train Epoch: [124][800/866]	 Time 0.983 (0.898)	 Data 0.765 (0.694)	 Total_loss 4.604 (5.283)	 Loss_sem 0.451 (0.436)	 Loss_pos 4.154 (4.846)	
train Epoch: [124][810/866]	 Time 0.793 (0.898)	 Data 0.571 (0.694)	 Total_loss 5.798 (5.279)	 Loss_sem 0.458 (0.437)	 Loss_pos 5.340 (4.842)	
train Epoch: [124][820/866]	 Time 0.942 (0.898)	 Data 0.744 (0.694)	 Total_loss 3.385 (5.271)	 Loss_sem 0.448 (0.437)	 Loss_pos 2.937 (4.834)	
train Epoch: [124][830/866]	 Time 0.883 (0.897)	 Data 0.704 (0.694)	 Total_loss 7.364 (5.272)	 Loss_sem 0.398 (0.437)	 Loss_pos 6.967 (4.835)	
train Epoch: [124][840/866]	 Time 0.824 (0.897)	 Data 0.629 (0.694)	 Total_loss 4.632 (5.255)	 Loss_sem 0.382 (0.437)	 Loss_pos 4.249 (4.818)	
train Epoch: [124][850/866]	 Time 0.862 (0.898)	 Data 0.644 (0.694)	 Total_loss 13.968 (5.264)	 Loss_sem 0.493 (0.437)	 Loss_pos 13.475 (4.827)	
train Epoch: [124][860/866]	 Time 0.400 (0.897)	 Data 0.225 (0.693)	 Total_loss 5.195 (5.273)	 Loss_sem 0.419 (0.437)	 Loss_pos 4.776 (4.836)	
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
val Epoch: [124][0/216]	 Time 4.399 (4.399)	 Data 4.151 (4.151)	 Total_loss 3.473 (3.473)	 Loss_sem 3.081 (3.081)	 Loss_pos 0.392 (0.392)	
val Epoch: [124][10/216]	 Time 1.118 (1.202)	 Data 0.991 (1.077)	 Total_loss 6.702 (5.530)	 Loss_sem 6.233 (5.117)	 Loss_pos 0.469 (0.413)	
val Epoch: [124][20/216]	 Time 0.853 (1.045)	 Data 0.790 (0.934)	 Total_loss 7.346 (5.519)	 Loss_sem 6.964 (5.099)	 Loss_pos 0.382 (0.420)	
val Epoch: [124][30/216]	 Time 1.111 (0.994)	 Data 1.008 (0.886)	 Total_loss 6.513 (5.347)	 Loss_sem 6.108 (4.926)	 Loss_pos 0.405 (0.421)	
val Epoch: [124][40/216]	 Time 0.865 (0.966)	 Data 0.761 (0.861)	 Total_loss 5.517 (5.232)	 Loss_sem 5.089 (4.805)	 Loss_pos 0.428 (0.427)	
val Epoch: [124][50/216]	 Time 0.795 (0.952)	 Data 0.699 (0.848)	 Total_loss 6.029 (5.245)	 Loss_sem 5.596 (4.813)	 Loss_pos 0.433 (0.431)	
val Epoch: [124][60/216]	 Time 0.887 (0.941)	 Data 0.802 (0.839)	 Total_loss 5.826 (5.533)	 Loss_sem 5.368 (5.101)	 Loss_pos 0.458 (0.432)	
val Epoch: [124][70/216]	 Time 0.867 (0.930)	 Data 0.666 (0.826)	 Total_loss 1.916 (5.635)	 Loss_sem 1.622 (5.204)	 Loss_pos 0.294 (0.431)	
val Epoch: [124][80/216]	 Time 0.875 (0.922)	 Data 0.814 (0.818)	 Total_loss 3.072 (5.580)	 Loss_sem 2.672 (5.153)	 Loss_pos 0.400 (0.428)	
val Epoch: [124][90/216]	 Time 0.773 (0.913)	 Data 0.635 (0.811)	 Total_loss 9.809 (5.689)	 Loss_sem 9.356 (5.259)	 Loss_pos 0.453 (0.430)	
val Epoch: [124][100/216]	 Time 0.808 (0.906)	 Data 0.696 (0.804)	 Total_loss 5.820 (5.497)	 Loss_sem 5.408 (5.069)	 Loss_pos 0.412 (0.428)	
val Epoch: [124][110/216]	 Time 0.837 (0.902)	 Data 0.775 (0.800)	 Total_loss 6.418 (5.471)	 Loss_sem 5.962 (5.044)	 Loss_pos 0.457 (0.427)	
val Epoch: [124][120/216]	 Time 0.862 (0.902)	 Data 0.760 (0.801)	 Total_loss 2.223 (5.482)	 Loss_sem 1.877 (5.055)	 Loss_pos 0.345 (0.427)	
val Epoch: [124][130/216]	 Time 0.820 (0.896)	 Data 0.757 (0.795)	 Total_loss 5.515 (5.524)	 Loss_sem 5.066 (5.095)	 Loss_pos 0.449 (0.429)	
val Epoch: [124][140/216]	 Time 0.971 (0.893)	 Data 0.865 (0.792)	 Total_loss 5.497 (5.487)	 Loss_sem 5.088 (5.059)	 Loss_pos 0.410 (0.428)	
val Epoch: [124][150/216]	 Time 0.955 (0.891)	 Data 0.873 (0.790)	 Total_loss 2.766 (5.407)	 Loss_sem 2.437 (4.979)	 Loss_pos 0.329 (0.428)	
val Epoch: [124][160/216]	 Time 0.942 (0.890)	 Data 0.873 (0.789)	 Total_loss 3.272 (5.341)	 Loss_sem 2.808 (4.915)	 Loss_pos 0.465 (0.426)	
val Epoch: [124][170/216]	 Time 0.762 (0.887)	 Data 0.662 (0.786)	 Total_loss 3.442 (5.341)	 Loss_sem 3.007 (4.914)	 Loss_pos 0.435 (0.426)	
val Epoch: [124][180/216]	 Time 0.930 (0.885)	 Data 0.840 (0.783)	 Total_loss 7.312 (5.331)	 Loss_sem 6.829 (4.905)	 Loss_pos 0.484 (0.426)	
val Epoch: [124][190/216]	 Time 0.821 (0.885)	 Data 0.727 (0.783)	 Total_loss 3.794 (5.249)	 Loss_sem 3.366 (4.824)	 Loss_pos 0.427 (0.425)	
val Epoch: [124][200/216]	 Time 0.756 (0.883)	 Data 0.677 (0.780)	 Total_loss 7.186 (5.273)	 Loss_sem 6.815 (4.848)	 Loss_pos 0.371 (0.426)	
val Epoch: [124][210/216]	 Time 0.484 (0.878)	 Data 0.422 (0.776)	 Total_loss 5.960 (5.281)	 Loss_sem 5.501 (4.856)	 Loss_pos 0.459 (0.424)	
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
train Epoch: [125][0/866]	 Time 4.478 (4.478)	 Data 4.159 (4.159)	 Total_loss 10.793 (10.793)	 Loss_sem 0.406 (0.406)	 Loss_pos 10.387 (10.387)	
train Epoch: [125][10/866]	 Time 0.739 (1.297)	 Data 0.565 (1.080)	 Total_loss 4.132 (6.786)	 Loss_sem 0.435 (0.445)	 Loss_pos 3.696 (6.341)	
train Epoch: [125][20/866]	 Time 0.919 (1.130)	 Data 0.667 (0.917)	 Total_loss 12.301 (6.385)	 Loss_sem 0.554 (0.445)	 Loss_pos 11.747 (5.940)	
train Epoch: [125][30/866]	 Time 0.799 (1.047)	 Data 0.625 (0.841)	 Total_loss 4.243 (6.066)	 Loss_sem 0.409 (0.444)	 Loss_pos 3.834 (5.622)	
train Epoch: [125][40/866]	 Time 0.857 (1.013)	 Data 0.649 (0.805)	 Total_loss 5.943 (6.024)	 Loss_sem 0.457 (0.444)	 Loss_pos 5.486 (5.580)	
train Epoch: [125][50/866]	 Time 0.795 (0.987)	 Data 0.611 (0.783)	 Total_loss 2.613 (5.652)	 Loss_sem 0.389 (0.439)	 Loss_pos 2.224 (5.213)	
train Epoch: [125][60/866]	 Time 0.673 (0.972)	 Data 0.463 (0.768)	 Total_loss 6.993 (5.920)	 Loss_sem 0.458 (0.441)	 Loss_pos 6.535 (5.479)	
train Epoch: [125][70/866]	 Time 1.008 (0.962)	 Data 0.832 (0.759)	 Total_loss 13.490 (5.981)	 Loss_sem 0.524 (0.443)	 Loss_pos 12.965 (5.538)	
train Epoch: [125][80/866]	 Time 0.778 (0.957)	 Data 0.595 (0.754)	 Total_loss 1.719 (6.056)	 Loss_sem 0.392 (0.443)	 Loss_pos 1.327 (5.613)	
train Epoch: [125][90/866]	 Time 0.891 (0.952)	 Data 0.713 (0.750)	 Total_loss 5.408 (5.952)	 Loss_sem 0.432 (0.442)	 Loss_pos 4.976 (5.510)	
train Epoch: [125][100/866]	 Time 0.973 (0.945)	 Data 0.793 (0.743)	 Total_loss 5.113 (6.011)	 Loss_sem 0.413 (0.443)	 Loss_pos 4.700 (5.568)	
train Epoch: [125][110/866]	 Time 1.013 (0.943)	 Data 0.836 (0.740)	 Total_loss 4.757 (5.913)	 Loss_sem 0.420 (0.442)	 Loss_pos 4.337 (5.471)	
train Epoch: [125][120/866]	 Time 0.978 (0.936)	 Data 0.798 (0.733)	 Total_loss 2.211 (5.917)	 Loss_sem 0.376 (0.442)	 Loss_pos 1.835 (5.475)	
train Epoch: [125][130/866]	 Time 0.663 (0.934)	 Data 0.451 (0.730)	 Total_loss 3.896 (5.862)	 Loss_sem 0.457 (0.441)	 Loss_pos 3.439 (5.421)	
train Epoch: [125][140/866]	 Time 0.859 (0.931)	 Data 0.643 (0.727)	 Total_loss 9.008 (5.867)	 Loss_sem 0.451 (0.442)	 Loss_pos 8.557 (5.426)	
train Epoch: [125][150/866]	 Time 0.797 (0.928)	 Data 0.622 (0.725)	 Total_loss 2.622 (5.779)	 Loss_sem 0.454 (0.442)	 Loss_pos 2.168 (5.337)	
train Epoch: [125][160/866]	 Time 0.847 (0.926)	 Data 0.652 (0.723)	 Total_loss 2.496 (5.675)	 Loss_sem 0.408 (0.441)	 Loss_pos 2.088 (5.233)	
train Epoch: [125][170/866]	 Time 0.930 (0.923)	 Data 0.713 (0.720)	 Total_loss 5.158 (5.606)	 Loss_sem 0.429 (0.441)	 Loss_pos 4.729 (5.165)	
train Epoch: [125][180/866]	 Time 0.867 (0.924)	 Data 0.691 (0.721)	 Total_loss 8.909 (5.722)	 Loss_sem 0.432 (0.441)	 Loss_pos 8.477 (5.281)	
train Epoch: [125][190/866]	 Time 1.052 (0.923)	 Data 0.847 (0.719)	 Total_loss 5.414 (5.712)	 Loss_sem 0.429 (0.440)	 Loss_pos 4.984 (5.273)	
train Epoch: [125][200/866]	 Time 0.950 (0.923)	 Data 0.775 (0.720)	 Total_loss 9.411 (5.733)	 Loss_sem 0.464 (0.440)	 Loss_pos 8.947 (5.292)	
train Epoch: [125][210/866]	 Time 0.705 (0.919)	 Data 0.529 (0.716)	 Total_loss 3.980 (5.677)	 Loss_sem 0.455 (0.440)	 Loss_pos 3.525 (5.237)	
train Epoch: [125][220/866]	 Time 1.076 (0.919)	 Data 0.839 (0.715)	 Total_loss 3.940 (5.643)	 Loss_sem 0.399 (0.440)	 Loss_pos 3.540 (5.203)	
train Epoch: [125][230/866]	 Time 0.821 (0.918)	 Data 0.639 (0.714)	 Total_loss 10.326 (5.681)	 Loss_sem 0.497 (0.440)	 Loss_pos 9.828 (5.241)	
train Epoch: [125][240/866]	 Time 0.786 (0.917)	 Data 0.580 (0.712)	 Total_loss 5.334 (5.646)	 Loss_sem 0.410 (0.439)	 Loss_pos 4.923 (5.207)	
train Epoch: [125][250/866]	 Time 0.880 (0.916)	 Data 0.653 (0.712)	 Total_loss 12.998 (5.623)	 Loss_sem 0.549 (0.439)	 Loss_pos 12.449 (5.184)	
train Epoch: [125][260/866]	 Time 0.743 (0.914)	 Data 0.557 (0.710)	 Total_loss 3.661 (5.622)	 Loss_sem 0.379 (0.438)	 Loss_pos 3.282 (5.185)	
train Epoch: [125][270/866]	 Time 0.906 (0.915)	 Data 0.727 (0.711)	 Total_loss 4.499 (5.609)	 Loss_sem 0.423 (0.438)	 Loss_pos 4.075 (5.171)	
train Epoch: [125][280/866]	 Time 0.803 (0.914)	 Data 0.599 (0.710)	 Total_loss 6.929 (5.641)	 Loss_sem 0.443 (0.438)	 Loss_pos 6.486 (5.203)	
train Epoch: [125][290/866]	 Time 0.714 (0.913)	 Data 0.535 (0.709)	 Total_loss 6.494 (5.678)	 Loss_sem 0.372 (0.438)	 Loss_pos 6.122 (5.240)	
train Epoch: [125][300/866]	 Time 1.096 (0.913)	 Data 0.872 (0.708)	 Total_loss 3.766 (5.615)	 Loss_sem 0.443 (0.438)	 Loss_pos 3.322 (5.177)	
train Epoch: [125][310/866]	 Time 0.834 (0.912)	 Data 0.629 (0.707)	 Total_loss 5.868 (5.624)	 Loss_sem 0.480 (0.438)	 Loss_pos 5.387 (5.187)	
train Epoch: [125][320/866]	 Time 0.987 (0.912)	 Data 0.779 (0.708)	 Total_loss 7.829 (5.635)	 Loss_sem 0.472 (0.437)	 Loss_pos 7.357 (5.198)	
train Epoch: [125][330/866]	 Time 0.778 (0.911)	 Data 0.593 (0.708)	 Total_loss 7.934 (5.621)	 Loss_sem 0.446 (0.437)	 Loss_pos 7.488 (5.184)	
train Epoch: [125][340/866]	 Time 0.768 (0.911)	 Data 0.585 (0.707)	 Total_loss 7.328 (5.589)	 Loss_sem 0.418 (0.437)	 Loss_pos 6.910 (5.152)	
train Epoch: [125][350/866]	 Time 0.839 (0.912)	 Data 0.662 (0.708)	 Total_loss 5.834 (5.610)	 Loss_sem 0.402 (0.437)	 Loss_pos 5.432 (5.173)	
train Epoch: [125][360/866]	 Time 0.882 (0.911)	 Data 0.684 (0.707)	 Total_loss 5.044 (5.570)	 Loss_sem 0.452 (0.437)	 Loss_pos 4.591 (5.133)	
train Epoch: [125][370/866]	 Time 1.019 (0.910)	 Data 0.831 (0.706)	 Total_loss 6.868 (5.572)	 Loss_sem 0.464 (0.437)	 Loss_pos 6.404 (5.136)	
train Epoch: [125][380/866]	 Time 0.889 (0.910)	 Data 0.691 (0.706)	 Total_loss 3.156 (5.611)	 Loss_sem 0.440 (0.437)	 Loss_pos 2.716 (5.175)	
train Epoch: [125][390/866]	 Time 0.794 (0.910)	 Data 0.598 (0.706)	 Total_loss 6.906 (5.593)	 Loss_sem 0.409 (0.437)	 Loss_pos 6.497 (5.156)	
train Epoch: [125][400/866]	 Time 0.877 (0.910)	 Data 0.659 (0.706)	 Total_loss 6.744 (5.597)	 Loss_sem 0.412 (0.437)	 Loss_pos 6.332 (5.160)	
train Epoch: [125][410/866]	 Time 0.817 (0.910)	 Data 0.581 (0.705)	 Total_loss 10.107 (5.569)	 Loss_sem 0.499 (0.437)	 Loss_pos 9.608 (5.133)	
train Epoch: [125][420/866]	 Time 0.801 (0.909)	 Data 0.615 (0.704)	 Total_loss 3.481 (5.578)	 Loss_sem 0.460 (0.437)	 Loss_pos 3.021 (5.141)	
train Epoch: [125][430/866]	 Time 0.834 (0.908)	 Data 0.646 (0.703)	 Total_loss 9.572 (5.576)	 Loss_sem 0.535 (0.437)	 Loss_pos 9.037 (5.139)	
train Epoch: [125][440/866]	 Time 1.083 (0.908)	 Data 0.878 (0.703)	 Total_loss 3.563 (5.529)	 Loss_sem 0.419 (0.437)	 Loss_pos 3.144 (5.093)	
train Epoch: [125][450/866]	 Time 0.582 (0.907)	 Data 0.278 (0.702)	 Total_loss 3.889 (5.561)	 Loss_sem 0.386 (0.437)	 Loss_pos 3.503 (5.124)	
train Epoch: [125][460/866]	 Time 0.850 (0.907)	 Data 0.675 (0.701)	 Total_loss 4.207 (5.544)	 Loss_sem 0.401 (0.437)	 Loss_pos 3.806 (5.107)	
train Epoch: [125][470/866]	 Time 0.808 (0.907)	 Data 0.633 (0.701)	 Total_loss 6.257 (5.541)	 Loss_sem 0.427 (0.437)	 Loss_pos 5.830 (5.104)	
train Epoch: [125][480/866]	 Time 0.948 (0.906)	 Data 0.670 (0.701)	 Total_loss 7.202 (5.528)	 Loss_sem 0.429 (0.437)	 Loss_pos 6.773 (5.092)	
train Epoch: [125][490/866]	 Time 1.009 (0.906)	 Data 0.795 (0.701)	 Total_loss 3.455 (5.512)	 Loss_sem 0.411 (0.436)	 Loss_pos 3.044 (5.076)	
train Epoch: [125][500/866]	 Time 1.030 (0.906)	 Data 0.855 (0.701)	 Total_loss 7.896 (5.505)	 Loss_sem 0.379 (0.436)	 Loss_pos 7.517 (5.070)	
train Epoch: [125][510/866]	 Time 0.774 (0.905)	 Data 0.587 (0.700)	 Total_loss 10.043 (5.503)	 Loss_sem 0.500 (0.436)	 Loss_pos 9.543 (5.066)	
train Epoch: [125][520/866]	 Time 0.788 (0.905)	 Data 0.597 (0.700)	 Total_loss 4.095 (5.492)	 Loss_sem 0.427 (0.436)	 Loss_pos 3.669 (5.055)	
train Epoch: [125][530/866]	 Time 0.842 (0.904)	 Data 0.641 (0.699)	 Total_loss 4.367 (5.493)	 Loss_sem 0.418 (0.436)	 Loss_pos 3.949 (5.056)	
train Epoch: [125][540/866]	 Time 0.740 (0.904)	 Data 0.543 (0.700)	 Total_loss 3.975 (5.480)	 Loss_sem 0.429 (0.436)	 Loss_pos 3.545 (5.044)	
train Epoch: [125][550/866]	 Time 0.822 (0.904)	 Data 0.635 (0.699)	 Total_loss 2.122 (5.471)	 Loss_sem 0.424 (0.436)	 Loss_pos 1.698 (5.035)	
train Epoch: [125][560/866]	 Time 0.864 (0.904)	 Data 0.668 (0.699)	 Total_loss 3.388 (5.462)	 Loss_sem 0.369 (0.436)	 Loss_pos 3.019 (5.026)	
train Epoch: [125][570/866]	 Time 0.788 (0.903)	 Data 0.613 (0.699)	 Total_loss 5.025 (5.464)	 Loss_sem 0.469 (0.436)	 Loss_pos 4.557 (5.028)	
train Epoch: [125][580/866]	 Time 0.731 (0.903)	 Data 0.495 (0.698)	 Total_loss 1.980 (5.439)	 Loss_sem 0.393 (0.436)	 Loss_pos 1.587 (5.004)	
train Epoch: [125][590/866]	 Time 0.779 (0.903)	 Data 0.572 (0.698)	 Total_loss 1.904 (5.424)	 Loss_sem 0.371 (0.435)	 Loss_pos 1.533 (4.989)	
train Epoch: [125][600/866]	 Time 0.735 (0.902)	 Data 0.548 (0.698)	 Total_loss 5.813 (5.410)	 Loss_sem 0.443 (0.435)	 Loss_pos 5.370 (4.975)	
train Epoch: [125][610/866]	 Time 1.019 (0.903)	 Data 0.758 (0.698)	 Total_loss 3.021 (5.390)	 Loss_sem 0.442 (0.435)	 Loss_pos 2.579 (4.955)	
train Epoch: [125][620/866]	 Time 1.132 (0.902)	 Data 0.923 (0.697)	 Total_loss 2.158 (5.373)	 Loss_sem 0.379 (0.435)	 Loss_pos 1.779 (4.938)	
train Epoch: [125][630/866]	 Time 1.035 (0.902)	 Data 0.831 (0.697)	 Total_loss 5.038 (5.384)	 Loss_sem 0.440 (0.435)	 Loss_pos 4.598 (4.949)	
train Epoch: [125][640/866]	 Time 0.871 (0.902)	 Data 0.676 (0.697)	 Total_loss 2.221 (5.383)	 Loss_sem 0.427 (0.435)	 Loss_pos 1.794 (4.948)	
train Epoch: [125][650/866]	 Time 0.859 (0.902)	 Data 0.672 (0.697)	 Total_loss 5.390 (5.381)	 Loss_sem 0.446 (0.435)	 Loss_pos 4.945 (4.946)	
train Epoch: [125][660/866]	 Time 1.001 (0.902)	 Data 0.797 (0.697)	 Total_loss 3.249 (5.382)	 Loss_sem 0.393 (0.435)	 Loss_pos 2.856 (4.947)	
train Epoch: [125][670/866]	 Time 0.980 (0.902)	 Data 0.805 (0.697)	 Total_loss 12.583 (5.391)	 Loss_sem 0.458 (0.435)	 Loss_pos 12.125 (4.956)	
train Epoch: [125][680/866]	 Time 0.962 (0.902)	 Data 0.774 (0.697)	 Total_loss 6.044 (5.388)	 Loss_sem 0.437 (0.435)	 Loss_pos 5.607 (4.953)	
train Epoch: [125][690/866]	 Time 0.772 (0.902)	 Data 0.556 (0.697)	 Total_loss 5.606 (5.380)	 Loss_sem 0.422 (0.435)	 Loss_pos 5.184 (4.945)	
train Epoch: [125][700/866]	 Time 1.111 (0.901)	 Data 0.936 (0.696)	 Total_loss 7.652 (5.383)	 Loss_sem 0.470 (0.435)	 Loss_pos 7.183 (4.947)	
train Epoch: [125][710/866]	 Time 0.911 (0.901)	 Data 0.697 (0.696)	 Total_loss 1.365 (5.375)	 Loss_sem 0.395 (0.435)	 Loss_pos 0.969 (4.939)	
train Epoch: [125][720/866]	 Time 1.071 (0.901)	 Data 0.856 (0.696)	 Total_loss 7.725 (5.380)	 Loss_sem 0.432 (0.435)	 Loss_pos 7.293 (4.944)	
train Epoch: [125][730/866]	 Time 0.914 (0.900)	 Data 0.648 (0.696)	 Total_loss 1.776 (5.350)	 Loss_sem 0.388 (0.435)	 Loss_pos 1.388 (4.915)	
train Epoch: [125][740/866]	 Time 0.899 (0.900)	 Data 0.724 (0.696)	 Total_loss 3.764 (5.352)	 Loss_sem 0.416 (0.435)	 Loss_pos 3.348 (4.917)	
train Epoch: [125][750/866]	 Time 0.966 (0.900)	 Data 0.771 (0.696)	 Total_loss 3.922 (5.348)	 Loss_sem 0.469 (0.435)	 Loss_pos 3.452 (4.912)	
train Epoch: [125][760/866]	 Time 0.762 (0.900)	 Data 0.545 (0.695)	 Total_loss 3.699 (5.348)	 Loss_sem 0.446 (0.435)	 Loss_pos 3.252 (4.913)	
train Epoch: [125][770/866]	 Time 0.891 (0.900)	 Data 0.663 (0.695)	 Total_loss 3.861 (5.362)	 Loss_sem 0.403 (0.435)	 Loss_pos 3.458 (4.927)	
train Epoch: [125][780/866]	 Time 0.772 (0.899)	 Data 0.556 (0.694)	 Total_loss 4.877 (5.376)	 Loss_sem 0.389 (0.435)	 Loss_pos 4.488 (4.940)	
train Epoch: [125][790/866]	 Time 0.900 (0.899)	 Data 0.711 (0.694)	 Total_loss 4.515 (5.374)	 Loss_sem 0.424 (0.435)	 Loss_pos 4.091 (4.939)	
train Epoch: [125][800/866]	 Time 0.868 (0.899)	 Data 0.692 (0.694)	 Total_loss 5.226 (5.364)	 Loss_sem 0.455 (0.435)	 Loss_pos 4.771 (4.929)	
train Epoch: [125][810/866]	 Time 0.926 (0.899)	 Data 0.751 (0.693)	 Total_loss 7.414 (5.372)	 Loss_sem 0.492 (0.435)	 Loss_pos 6.922 (4.936)	
train Epoch: [125][820/866]	 Time 1.083 (0.899)	 Data 0.855 (0.693)	 Total_loss 4.454 (5.357)	 Loss_sem 0.441 (0.435)	 Loss_pos 4.013 (4.922)	
train Epoch: [125][830/866]	 Time 1.046 (0.899)	 Data 0.841 (0.693)	 Total_loss 8.081 (5.351)	 Loss_sem 0.415 (0.435)	 Loss_pos 7.666 (4.916)	
train Epoch: [125][840/866]	 Time 0.957 (0.898)	 Data 0.766 (0.693)	 Total_loss 6.344 (5.341)	 Loss_sem 0.499 (0.435)	 Loss_pos 5.845 (4.906)	
train Epoch: [125][850/866]	 Time 0.955 (0.898)	 Data 0.736 (0.693)	 Total_loss 2.924 (5.330)	 Loss_sem 0.406 (0.435)	 Loss_pos 2.518 (4.895)	
train Epoch: [125][860/866]	 Time 0.402 (0.897)	 Data 0.213 (0.692)	 Total_loss 4.008 (5.329)	 Loss_sem 0.440 (0.435)	 Loss_pos 3.567 (4.894)	
==> write train step 865th to tensorboard
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
[W pthreadpool-cpp.cc:90] Warning: Leaking Caffe2 thread-pool after fork. (function pthreadpool)
val Epoch: [125][0/216]	 Time 4.559 (4.559)	 Data 4.373 (4.373)	 Total_loss 2.355 (2.355)	 Loss_sem 1.983 (1.983)	 Loss_pos 0.372 (0.372)	
val Epoch: [125][10/216]	 Time 1.115 (1.243)	 Data 0.971 (1.119)	 Total_loss 4.593 (4.291)	 Loss_sem 4.220 (3.901)	 Loss_pos 0.374 (0.390)	
val Epoch: [125][20/216]	 Time 0.778 (1.057)	 Data 0.689 (0.935)	 Total_loss 6.924 (5.384)	 Loss_sem 6.508 (4.979)	 Loss_pos 0.416 (0.404)	
val Epoch: [125][30/216]	 Time 0.818 (1.001)	 Data 0.745 (0.889)	 Total_loss 4.263 (5.139)	 Loss_sem 3.876 (4.731)	 Loss_pos 0.387 (0.409)	
val Epoch: [125][40/216]	 Time 0.916 (0.973)	 Data 0.748 (0.863)	 Total_loss 9.024 (5.261)	 Loss_sem 8.610 (4.844)	 Loss_pos 0.414 (0.417)	
val Epoch: [125][50/216]	 Time 1.039 (0.954)	 Data 0.936 (0.839)	 Total_loss 4.749 (5.241)	 Loss_sem 4.348 (4.822)	 Loss_pos 0.401 (0.419)	
val Epoch: [125][60/216]	 Time 0.998 (0.940)	 Data 0.902 (0.828)	 Total_loss 5.353 (5.286)	 Loss_sem 4.847 (4.866)	 Loss_pos 0.505 (0.420)	
val Epoch: [125][70/216]	 Time 0.894 (0.926)	 Data 0.759 (0.815)	 Total_loss 9.484 (5.408)	 Loss_sem 9.024 (4.987)	 Loss_pos 0.460 (0.421)	
val Epoch: [125][80/216]	 Time 0.802 (0.919)	 Data 0.733 (0.810)	 Total_loss 3.651 (5.431)	 Loss_sem 3.211 (5.010)	 Loss_pos 0.440 (0.422)	
val Epoch: [125][90/216]	 Time 0.807 (0.916)	 Data 0.714 (0.808)	 Total_loss 5.981 (5.451)	 Loss_sem 5.589 (5.029)	 Loss_pos 0.393 (0.422)	
val Epoch: [125][100/216]	 Time 0.798 (0.906)	 Data 0.636 (0.797)	 Total_loss 3.480 (5.278)	 Loss_sem 3.070 (4.856)	 Loss_pos 0.410 (0.422)	
val Epoch: [125][110/216]	 Time 1.088 (0.905)	 Data 0.939 (0.796)	 Total_loss 5.523 (5.331)	 Loss_sem 5.114 (4.910)	 Loss_pos 0.408 (0.421)	
val Epoch: [125][120/216]	 Time 0.939 (0.900)	 Data 0.774 (0.789)	 Total_loss 3.297 (5.380)	 Loss_sem 2.888 (4.958)	 Loss_pos 0.409 (0.422)	
